"Year","Scenario","County","Pred_Lobster_Pounds","Pred_Lobster_Value"
2050,"SLR_Low","york",3552085.2065606,18866738.5200569
2051,"SLR_Low","york",3524993.11207433,18793308.7489754
2052,"SLR_Low","york",3497038.6169028,18717666.2564458
2053,"SLR_Low","york",3468221.72104603,18639811.0424684
2054,"SLR_Low","york",3438542.424504,18559743.107043
2055,"SLR_Low","york",3408000.72727673,18477462.4501698
2056,"SLR_Low","york",3376596.62936421,18392969.0718485
2057,"SLR_Low","york",3344330.13076643,18306262.9720794
2058,"SLR_Low","york",3311201.23148341,18217344.1508623
2059,"SLR_Low","york",3277209.93151515,18126212.6081973
2060,"SLR_Low","york",3242356.23086163,18032868.3440844
2061,"SLR_Low","york",3206640.12952286,17937311.3585236
2062,"SLR_Low","york",3170061.62749885,17839541.6515148
2063,"SLR_Low","york",3132620.72478958,17739559.2230581
2064,"SLR_Low","york",3094317.42139507,17637364.0731535
2065,"SLR_Low","york",3055151.71731531,17532956.2018009
2066,"SLR_Low","york",3015123.6125503,17426335.6090004
2067,"SLR_Low","york",2974233.10710004,17317502.294752
2068,"SLR_Low","york",2932480.20096454,17206456.2590557
2069,"SLR_Low","york",2889864.89414378,17093197.5019115
2070,"SLR_Low","york",2846387.18663777,16977726.0233193
2071,"SLR_Low","york",2802047.07844652,16860041.8232792
2072,"SLR_Low","york",2756844.56957001,16740144.9017911
2073,"SLR_Low","york",2710779.66000827,16618035.2588552
2074,"SLR_Low","york",2663852.34976126,16493712.8944713
2075,"SLR_Low","york",2616062.63882901,16367177.8086395
2076,"SLR_Low","york",2567410.52721151,16238430.0013598
2077,"SLR_Low","york",2517896.01490877,16107469.4726321
2078,"SLR_Low","york",2467519.10192078,15974296.2224565
2079,"SLR_Low","york",2416279.78824753,15838910.250833
2080,"SLR_Low","york",2364178.07388903,15701311.5577616
2081,"SLR_Low","york",2311213.9588453,15561500.1432422
2082,"SLR_Low","york",2257387.4431163,15419476.0072749
2083,"SLR_Low","york",2202698.52670207,15275239.1498597
2084,"SLR_Low","york",2147147.20960258,15128789.5709966
2085,"SLR_Low","york",2090733.49181784,14980127.2706855
2086,"SLR_Low","york",2033457.37334786,14829252.2489265
2087,"SLR_Low","york",1975318.85419262,14676164.5057196
2088,"SLR_Low","york",1916317.93435214,14520864.0410648
2089,"SLR_Low","york",1856454.6138264,14363350.854962
2090,"SLR_Low","york",1795728.89261543,14203624.9474113
2091,"SLR_Low","york",1734140.7707192,14041686.3184127
2092,"SLR_Low","york",1671690.24813772,13877534.9679662
2093,"SLR_Low","york",1608377.32487099,13711170.8960717
2094,"SLR_Low","york",1544202.00091902,13542594.1027293
2095,"SLR_Low","york",1479164.27628179,13371804.587939
2096,"SLR_Low","york",1413264.15095932,13198802.3517007
2097,"SLR_Low","york",1346501.62495159,13023587.3940146
2098,"SLR_Low","york",1278876.69825862,12846159.7148805
2099,"SLR_Low","york",1210389.3708804,12666519.3142985
2100,"SLR_Low","york",1141039.64281693,12484666.1922685
2020,"SLR_Moderate","york",3959911.71939352,20030658.3544559
2021,"SLR_Moderate","york",3960102.84658602,20027231.0437269
2022,"SLR_Moderate","york",3959117.97284409,20020786.3855688
2023,"SLR_Moderate","york",3956957.09816772,20011324.3799818
2024,"SLR_Moderate","york",3953620.22255694,19998845.0269658
2025,"SLR_Moderate","york",3949107.34601172,19983348.3265209
2026,"SLR_Moderate","york",3943418.46853207,19964834.2786469
2027,"SLR_Moderate","york",3936553.59011799,19943302.8833439
2028,"SLR_Moderate","york",3928512.71076948,19918754.1406119
2029,"SLR_Moderate","york",3919295.83048654,19891188.050451
2030,"SLR_Moderate","york",3908902.94926917,19860604.6128611
2031,"SLR_Moderate","york",3897334.06711737,19827003.8278421
2032,"SLR_Moderate","york",3884589.18403114,19790385.6953942
2033,"SLR_Moderate","york",3870668.30001048,19750750.2155173
2034,"SLR_Moderate","york",3855571.41505538,19708097.3882114
2035,"SLR_Moderate","york",3839298.52916586,19662427.2134765
2036,"SLR_Moderate","york",3821849.64234191,19613739.6913126
2037,"SLR_Moderate","york",3803224.75458353,19562034.8217198
2038,"SLR_Moderate","york",3783423.86589072,19507312.6046979
2039,"SLR_Moderate","york",3762446.97626348,19449573.0402471
2040,"SLR_Moderate","york",3740294.0857018,19388816.1283673
2041,"SLR_Moderate","york",3716965.1942057,19325041.8690584
2042,"SLR_Moderate","york",3692460.30177518,19258250.2623206
2043,"SLR_Moderate","york",3666779.40841021,19188441.3081538
2044,"SLR_Moderate","york",3639922.51411082,19115615.006558
2045,"SLR_Moderate","york",3611889.61887699,19039771.3575332
2046,"SLR_Moderate","york",3582680.72270874,18960910.3610795
2047,"SLR_Moderate","york",3552295.82560606,18879032.0171967
2048,"SLR_Moderate","york",3520734.92756895,18794136.325885
2049,"SLR_Moderate","york",3487998.0285974,18706223.2871442
2050,"SLR_Moderate","york",3454085.12869143,18615292.9009745
2051,"SLR_Moderate","york",3418996.22785103,18521345.1673758
2052,"SLR_Moderate","york",3382731.32607619,18424380.0863481
2053,"SLR_Moderate","york",3345290.42336693,18324397.6578914
2054,"SLR_Moderate","york",3306673.51972323,18221397.8820057
2055,"SLR_Moderate","york",3266880.61514511,18115380.758691
2056,"SLR_Moderate","york",3225911.70963256,18006346.2879473
2057,"SLR_Moderate","york",3183766.80318557,17894294.4697747
2058,"SLR_Moderate","york",3140445.89580416,17779225.304173
2059,"SLR_Moderate","york",3095948.98748832,17661138.7911424
2060,"SLR_Moderate","york",3050276.07823804,17540034.9306828
2061,"SLR_Moderate","york",3003427.16805333,17415913.7227942
2062,"SLR_Moderate","york",2955402.2569342,17288775.1674765
2063,"SLR_Moderate","york",2906201.34488063,17158619.2647299
2064,"SLR_Moderate","york",2855824.43189264,17025446.0145544
2065,"SLR_Moderate","york",2804271.51797021,16889255.4169498
2066,"SLR_Moderate","york",2751542.60311336,16750047.4719162
2067,"SLR_Moderate","york",2697637.68732207,16607822.1794537
2068,"SLR_Moderate","york",2642556.77059635,16462579.5395621
2069,"SLR_Moderate","york",2586299.85293621,16314319.5522416
2070,"SLR_Moderate","york",2528866.93434163,16163042.2174921
2071,"SLR_Moderate","york",2470258.01481262,16008747.5353136
2072,"SLR_Moderate","york",2410473.09434919,15851435.5057061
2073,"SLR_Moderate","york",2349512.17295132,15691106.1286696
2074,"SLR_Moderate","york",2287375.25061903,15527759.4042041
2075,"SLR_Moderate","york",2224062.3273523,15361395.3323096
2076,"SLR_Moderate","york",2159573.40315114,15192013.9129862
2077,"SLR_Moderate","york",2093908.47801556,15019615.1462337
2078,"SLR_Moderate","york",2027067.55194554,14844199.0320523
2079,"SLR_Moderate","york",1959050.62494109,14665765.5704419
2080,"SLR_Moderate","york",1889857.69700221,14484314.7614025
2081,"SLR_Moderate","york",1819488.76812891,14299846.6049341
2082,"SLR_Moderate","york",1747943.83832117,14112361.1010367
2083,"SLR_Moderate","york",1675222.907579,13921858.2497103
2084,"SLR_Moderate","york",1601325.9759024,13728338.0509549
2085,"SLR_Moderate","york",1526253.04329137,13531800.5047705
2086,"SLR_Moderate","york",1450004.10974591,13332245.6111572
2087,"SLR_Moderate","york",1372579.17526602,13129673.3701148
2088,"SLR_Moderate","york",1293978.2398517,12924083.7816435
2089,"SLR_Moderate","york",1214201.30350295,12715476.8457432
2090,"SLR_Moderate","york",1133248.36621978,12503852.5624139
2091,"SLR_Moderate","york",1051119.42800217,12289210.9316556
2092,"SLR_Moderate","york",967814.488850124,12071551.9534683
2093,"SLR_Moderate","york",883333.548763655,11850875.627852
2094,"SLR_Moderate","york",797676.607742757,11627181.9548067
2095,"SLR_Moderate","york",710843.665787427,11400470.9343325
2096,"SLR_Moderate","york",622834.722897666,11170742.5664292
2097,"SLR_Moderate","york",533649.779073475,10937996.851097
2098,"SLR_Moderate","york",443288.834314851,10702233.7883357
2099,"SLR_Moderate","york",351751.888621807,10463453.3781455
2100,"SLR_Moderate","york",259038.941994322,10221655.6205263
2020,"SLR_High","york",3950111.7116066,20005513.7925477
2021,"SLR_High","york",3953830.84160239,20011138.5241056
2022,"SLR_High","york",3955589.9700408,20011734.3432819
2023,"SLR_High","york",3955389.09692182,20007301.2500765
2024,"SLR_High","york",3953228.22224547,19997839.2444895
2025,"SLR_High","york",3949107.34601172,19983348.3265209
2026,"SLR_High","york",3943026.46822059,19963828.4961705
2027,"SLR_High","york",3934985.58887208,19939279.7534386
2028,"SLR_High","york",3924984.70796619,19909702.098325
2029,"SLR_High","york",3913023.82550291,19875095.5308297
2030,"SLR_High","york",3899102.94148225,19835460.0509528
2031,"SLR_High","york",3883222.0559042,19790795.6586943
2032,"SLR_High","york",3865381.16876878,19741102.354054
2033,"SLR_High","york",3845580.28007597,19686380.1370322
2034,"SLR_High","york",3823819.38982577,19626629.0076287
2035,"SLR_High","york",3800098.49801819,19561848.9658435
2036,"SLR_High","york",3774417.60465323,19492040.0116767
2037,"SLR_High","york",3746776.70973088,19417202.1451283
2038,"SLR_High","york",3717175.81325116,19337335.3661982
2039,"SLR_High","york",3685614.91521404,19252439.6748864
2040,"SLR_High","york",3652094.01561954,19162515.071193
2041,"SLR_High","york",3616613.11446766,19067561.555118
2042,"SLR_High","york",3579172.2117584,18967579.1266613
2043,"SLR_High","york",3539771.30749175,18862567.7858229
2044,"SLR_High","york",3498410.40166772,18752527.5326029
2045,"SLR_High","york",3455089.49428631,18637458.3670013
2046,"SLR_High","york",3409808.58534751,18517360.289018
2047,"SLR_High","york",3362567.67485133,18392233.2986531
2048,"SLR_High","york",3313366.76279776,18262077.3959065
2049,"SLR_High","york",3262205.84918681,18126892.5807782
2050,"SLR_High","york",3209084.93401848,17986678.8532683
2051,"SLR_High","york",3154004.01729277,17841436.2133768
2052,"SLR_High","york",3096963.09900967,17691164.6611036
2053,"SLR_High","york",3037962.17916918,17535864.1964488
2054,"SLR_High","york",2977001.25777132,17375534.8194123
2055,"SLR_High","york",2914080.33481607,17210176.5299941
2056,"SLR_High","york",2849199.41030343,17039789.3281943
2057,"SLR_High","york",2782358.48423341,16864373.2140129
2058,"SLR_High","york",2713557.55660601,16683928.1874498
2059,"SLR_High","york",2642796.62742123,16498454.2485051
2060,"SLR_High","york",2570075.69667906,16307951.3971787
2061,"SLR_High","york",2495394.76437951,16112419.6334707
2062,"SLR_High","york",2418753.83052257,15911858.957381
2063,"SLR_High","york",2340152.89510825,15706269.3689096
2064,"SLR_High","york",2259591.95813655,15495650.8680567
2065,"SLR_High","york",2177071.01960747,15280003.454822
2066,"SLR_High","york",2092590.079521,15059327.1292057
2067,"SLR_High","york",2006149.13787714,14833621.8912078
2068,"SLR_High","york",1917748.19467591,14602887.7408282
2069,"SLR_High","york",1827387.24991729,14367124.678067
2070,"SLR_High","york",1735066.30360128,14126332.7029241
2071,"SLR_High","york",1640785.35572789,13880511.8153996
2072,"SLR_High","york",1544544.40629712,13629662.0154934
2073,"SLR_High","york",1446343.45530897,13373783.3032056
2074,"SLR_High","york",1346182.50276343,13112875.6785361
2075,"SLR_High","york",1244061.54866051,12846939.141485
2076,"SLR_High","york",1139980.5930002,12575973.6920522
2077,"SLR_High","york",1033939.63578251,12299979.3302378
2078,"SLR_High","york",925938.67700744,12018956.0560417
2079,"SLR_High","york",815977.716674984,11732903.869464
2080,"SLR_High","york",704056.754785143,11441822.7705046
2081,"SLR_High","york",590175.791337922,11145712.7591636
2082,"SLR_High","york",474334.826333314,10844573.8354409
2083,"SLR_High","york",356533.859771326,10538405.9993366
2084,"SLR_High","york",236772.891651949,10227209.2508507
2085,"SLR_High","york",115051.921975188,9910983.58998303
2086,"SLR_High","york",-8629.04925894737,9589729.01673378
2087,"SLR_High","york",-134270.022050476,9263445.53110285
2088,"SLR_High","york",-261870.996399384,8932133.13309029
2089,"SLR_High","york",-391431.972305678,8595791.82269607
2090,"SLR_High","york",-522952.949769348,8254421.59992021
2091,"SLR_High","york",-656433.928790409,7908022.4647627
2092,"SLR_High","york",-791874.90936885,7556594.41722353
2093,"SLR_High","york",-929275.891504679,7200137.45730272
2094,"SLR_High","york",-1068636.87519789,6838651.58500026
2095,"SLR_High","york",-1209957.86044848,6472136.80031615
2096,"SLR_High","york",-1353238.84725646,6100593.10325039
2097,"SLR_High","york",-1498479.83562182,5724020.49380297
2098,"SLR_High","york",-1645680.82554457,5342418.97197391
2099,"SLR_High","york",-1794841.81702469,4955788.53776322
2100,"SLR_High","york",-1945962.81006221,4564129.19117086
2020,"Temp_Low","york",3959768.13053027,20039850.8663582
2021,"Temp_Low","york",3957635.97362656,20028550.3583907
2022,"Temp_Low","york",3955503.81672285,20017249.8504232
2023,"Temp_Low","york",3953371.65981913,20005949.3424558
2024,"Temp_Low","york",3951239.50291543,19994648.8344883
2025,"Temp_Low","york",3949107.34601172,19983348.3265209
2026,"Temp_Low","york",3946975.18910801,19972047.8185534
2027,"Temp_Low","york",3944843.0322043,19960747.3105859
2028,"Temp_Low","york",3942710.87530059,19949446.8026185
2029,"Temp_Low","york",3940578.71839688,19938146.294651
2030,"Temp_Low","york",3938446.56149317,19926845.7866835
2031,"Temp_Low","york",3936314.40458946,19915545.2787161
2032,"Temp_Low","york",3934182.24768575,19904244.7707486
2033,"Temp_Low","york",3932050.09078204,19892944.2627812
2034,"Temp_Low","york",3929917.93387834,19881643.7548137
2035,"Temp_Low","york",3927785.77697462,19870343.2468462
2036,"Temp_Low","york",3925653.62007091,19859042.7388788
2037,"Temp_Low","york",3923521.4631672,19847742.2309113
2038,"Temp_Low","york",3921389.3062635,19836441.7229439
2039,"Temp_Low","york",3919257.14935979,19825141.2149764
2040,"Temp_Low","york",3917124.99245608,19813840.7070089
2041,"Temp_Low","york",3914992.83555236,19802540.1990415
2042,"Temp_Low","york",3912860.67864866,19791239.691074
2043,"Temp_Low","york",3910728.52174495,19779939.1831065
2044,"Temp_Low","york",3908596.36484124,19768638.6751391
2045,"Temp_Low","york",3906464.20793753,19757338.1671716
2046,"Temp_Low","york",3904332.05103382,19746037.6592042
2047,"Temp_Low","york",3902199.89413011,19734737.1512367
2048,"Temp_Low","york",3900067.7372264,19723436.6432692
2049,"Temp_Low","york",3897935.58032269,19712136.1353018
2050,"Temp_Low","york",3895803.42341898,19700835.6273343
2051,"Temp_Low","york",3893671.26651527,19689535.1193669
2052,"Temp_Low","york",3891539.10961157,19678234.6113994
2053,"Temp_Low","york",3889406.95270785,19666934.1034319
2054,"Temp_Low","york",3887274.79580414,19655633.5954645
2055,"Temp_Low","york",3885142.63890044,19644333.087497
2056,"Temp_Low","york",3883010.48199673,19633032.5795296
2057,"Temp_Low","york",3880878.32509302,19621732.0715621
2058,"Temp_Low","york",3878746.1681893,19610431.5635946
2059,"Temp_Low","york",3876614.0112856,19599131.0556272
2060,"Temp_Low","york",3874481.85438189,19587830.5476597
2061,"Temp_Low","york",3872349.69747818,19576530.0396922
2062,"Temp_Low","york",3870217.54057447,19565229.5317248
2063,"Temp_Low","york",3868085.38367075,19553929.0237573
2064,"Temp_Low","york",3865953.22676705,19542628.5157899
2065,"Temp_Low","york",3863821.06986334,19531328.0078224
2066,"Temp_Low","york",3861688.91295963,19520027.4998549
2067,"Temp_Low","york",3859556.75605592,19508726.9918875
2068,"Temp_Low","york",3857424.59915221,19497426.48392
2069,"Temp_Low","york",3855292.4422485,19486125.9759526
2070,"Temp_Low","york",3853160.28534479,19474825.4679851
2071,"Temp_Low","york",3851028.12844108,19463524.9600176
2072,"Temp_Low","york",3848895.97153737,19452224.4520502
2073,"Temp_Low","york",3846763.81463366,19440923.9440827
2074,"Temp_Low","york",3844631.65772996,19429623.4361152
2075,"Temp_Low","york",3842499.50082624,19418322.9281478
2076,"Temp_Low","york",3840367.34392253,19407022.4201803
2077,"Temp_Low","york",3838235.18701883,19395721.9122129
2078,"Temp_Low","york",3836103.03011512,19384421.4042454
2079,"Temp_Low","york",3833970.87321141,19373120.8962779
2080,"Temp_Low","york",3831838.7163077,19361820.3883105
2081,"Temp_Low","york",3829706.55940399,19350519.880343
2082,"Temp_Low","york",3827574.40250028,19339219.3723756
2083,"Temp_Low","york",3825442.24559657,19327918.8644081
2084,"Temp_Low","york",3823310.08869286,19316618.3564406
2085,"Temp_Low","york",3821177.93178915,19305317.8484732
2086,"Temp_Low","york",3819045.77488544,19294017.3405057
2087,"Temp_Low","york",3816913.61798173,19282716.8325382
2088,"Temp_Low","york",3814781.46107802,19271416.3245708
2089,"Temp_Low","york",3812649.30417431,19260115.8166033
2090,"Temp_Low","york",3810517.1472706,19248815.3086359
2091,"Temp_Low","york",3808384.99036689,19237514.8006684
2092,"Temp_Low","york",3806252.83346318,19226214.2927009
2093,"Temp_Low","york",3804120.67655947,19214913.7847335
2094,"Temp_Low","york",3801988.51965577,19203613.276766
2095,"Temp_Low","york",3799856.36275206,19192312.7687986
2096,"Temp_Low","york",3797724.20584835,19181012.2608311
2097,"Temp_Low","york",3795592.04894464,19169711.7528636
2098,"Temp_Low","york",3793459.89204092,19158411.2448962
2099,"Temp_Low","york",3791327.73513722,19147110.7369287
2100,"Temp_Low","york",3789195.57823351,19135810.2289613
2020,"Temp_Moderate","york",3952346.33025846,20025588.7008781
2021,"Temp_Moderate","york",3951698.53340911,20017140.6260066
2022,"Temp_Moderate","york",3951050.73655976,20008692.5511352
2023,"Temp_Moderate","york",3950402.93971041,20000244.4762637
2024,"Temp_Moderate","york",3949755.14286107,19991796.4013923
2025,"Temp_Moderate","york",3949107.34601172,19983348.3265209
2026,"Temp_Moderate","york",3948459.54916237,19974900.2516494
2027,"Temp_Moderate","york",3947811.75231302,19966452.176778
2028,"Temp_Moderate","york",3947163.95546368,19958004.1019065
2029,"Temp_Moderate","york",3946516.15861433,19949556.0270351
2030,"Temp_Moderate","york",3945868.36176498,19941107.9521636
2031,"Temp_Moderate","york",3945220.56491564,19932659.8772921
2032,"Temp_Moderate","york",3944572.76806629,19924211.8024207
2033,"Temp_Moderate","york",3943924.97121694,19915763.7275493
2034,"Temp_Moderate","york",3943277.1743676,19907315.6526778
2035,"Temp_Moderate","york",3942629.37751825,19898867.5778064
2036,"Temp_Moderate","york",3941981.5806689,19890419.5029349
2037,"Temp_Moderate","york",3941333.78381955,19881971.4280634
2038,"Temp_Moderate","york",3940685.98697021,19873523.353192
2039,"Temp_Moderate","york",3940038.19012086,19865075.2783206
2040,"Temp_Moderate","york",3939390.39327152,19856627.2034491
2041,"Temp_Moderate","york",3938742.59642217,19848179.1285776
2042,"Temp_Moderate","york",3938094.79957282,19839731.0537062
2043,"Temp_Moderate","york",3937447.00272348,19831282.9788348
2044,"Temp_Moderate","york",3936799.20587413,19822834.9039633
2045,"Temp_Moderate","york",3936151.40902478,19814386.8290919
2046,"Temp_Moderate","york",3935503.61217544,19805938.7542204
2047,"Temp_Moderate","york",3934855.81532609,19797490.679349
2048,"Temp_Moderate","york",3934208.01847674,19789042.6044775
2049,"Temp_Moderate","york",3933560.22162739,19780594.5296061
2050,"Temp_Moderate","york",3932912.42477804,19772146.4547346
2051,"Temp_Moderate","york",3932264.6279287,19763698.3798632
2052,"Temp_Moderate","york",3931616.83107936,19755250.3049917
2053,"Temp_Moderate","york",3930969.03423001,19746802.2301203
2054,"Temp_Moderate","york",3930321.23738066,19738354.1552488
2055,"Temp_Moderate","york",3929673.44053132,19729906.0803774
2056,"Temp_Moderate","york",3929025.64368197,19721458.0055059
2057,"Temp_Moderate","york",3928377.84683262,19713009.9306345
2058,"Temp_Moderate","york",3927730.04998327,19704561.855763
2059,"Temp_Moderate","york",3927082.25313393,19696113.7808916
2060,"Temp_Moderate","york",3926434.45628458,19687665.7060201
2061,"Temp_Moderate","york",3925786.65943523,19679217.6311487
2062,"Temp_Moderate","york",3925138.86258588,19670769.5562772
2063,"Temp_Moderate","york",3924491.06573654,19662321.4814058
2064,"Temp_Moderate","york",3923843.26888719,19653873.4065343
2065,"Temp_Moderate","york",3923195.47203784,19645425.3316629
2066,"Temp_Moderate","york",3922547.6751885,19636977.2567914
2067,"Temp_Moderate","york",3921899.87833915,19628529.18192
2068,"Temp_Moderate","york",3921252.08148981,19620081.1070485
2069,"Temp_Moderate","york",3920604.28464046,19611633.0321771
2070,"Temp_Moderate","york",3919956.48779111,19603184.9573056
2071,"Temp_Moderate","york",3919308.69094176,19594736.8824342
2072,"Temp_Moderate","york",3918660.89409241,19586288.8075627
2073,"Temp_Moderate","york",3918013.09724307,19577840.7326913
2074,"Temp_Moderate","york",3917365.30039372,19569392.6578198
2075,"Temp_Moderate","york",3916717.50354437,19560944.5829484
2076,"Temp_Moderate","york",3916069.70669503,19552496.5080769
2077,"Temp_Moderate","york",3915421.90984568,19544048.4332055
2078,"Temp_Moderate","york",3914774.11299634,19535600.358334
2079,"Temp_Moderate","york",3914126.31614699,19527152.2834626
2080,"Temp_Moderate","york",3913478.51929764,19518704.2085911
2081,"Temp_Moderate","york",3912830.7224483,19510256.1337197
2082,"Temp_Moderate","york",3912182.92559895,19501808.0588482
2083,"Temp_Moderate","york",3911535.1287496,19493359.9839768
2084,"Temp_Moderate","york",3910887.33190025,19484911.9091053
2085,"Temp_Moderate","york",3910239.5350509,19476463.8342339
2086,"Temp_Moderate","york",3909591.73820156,19468015.7593624
2087,"Temp_Moderate","york",3908943.94135221,19459567.684491
2088,"Temp_Moderate","york",3908296.14450287,19451119.6096195
2089,"Temp_Moderate","york",3907648.34765352,19442671.5347481
2090,"Temp_Moderate","york",3907000.55080417,19434223.4598766
2091,"Temp_Moderate","york",3906352.75395483,19425775.3850052
2092,"Temp_Moderate","york",3905704.95710548,19417327.3101337
2093,"Temp_Moderate","york",3905057.16025613,19408879.2352623
2094,"Temp_Moderate","york",3904409.36340679,19400431.1603908
2095,"Temp_Moderate","york",3903761.56655744,19391983.0855194
2096,"Temp_Moderate","york",3903113.76970809,19383535.0106479
2097,"Temp_Moderate","york",3902465.97285874,19375086.9357765
2098,"Temp_Moderate","york",3901818.17600939,19366638.860905
2099,"Temp_Moderate","york",3901170.37916005,19358190.7860336
2100,"Temp_Moderate","york",3900522.5823107,19349742.7111621
2020,"Temp_High","york",3938327.37418947,19998649.0549713
2021,"Temp_High","york",3940483.36855392,19995588.9092812
2022,"Temp_High","york",3942639.36291837,19992528.7635911
2023,"Temp_High","york",3944795.35728282,19989468.617901
2024,"Temp_High","york",3946951.35164727,19986408.472211
2025,"Temp_High","york",3949107.34601172,19983348.3265209
2026,"Temp_High","york",3951263.34037617,19980288.1808308
2027,"Temp_High","york",3953419.33474062,19977228.0351407
2028,"Temp_High","york",3955575.32910507,19974167.8894506
2029,"Temp_High","york",3957731.32346952,19971107.7437605
2030,"Temp_High","york",3959887.31783396,19968047.5980704
2031,"Temp_High","york",3962043.31219841,19964987.4523803
2032,"Temp_High","york",3964199.30656286,19961927.3066902
2033,"Temp_High","york",3966355.30092731,19958867.1610001
2034,"Temp_High","york",3968511.29529176,19955807.01531
2035,"Temp_High","york",3970667.28965621,19952746.8696199
2036,"Temp_High","york",3972823.28402066,19949686.7239298
2037,"Temp_High","york",3974979.27838511,19946626.5782397
2038,"Temp_High","york",3977135.27274956,19943566.4325496
2039,"Temp_High","york",3979291.26711401,19940506.2868595
2040,"Temp_High","york",3981447.26147846,19937446.1411694
2041,"Temp_High","york",3983603.2558429,19934385.9954793
2042,"Temp_High","york",3985759.25020736,19931325.8497893
2043,"Temp_High","york",3987915.24457181,19928265.7040992
2044,"Temp_High","york",3990071.23893625,19925205.5584091
2045,"Temp_High","york",3992227.2333007,19922145.412719
2046,"Temp_High","york",3994383.22766515,19919085.2670289
2047,"Temp_High","york",3996539.2220296,19916025.1213388
2048,"Temp_High","york",3998695.21639405,19912964.9756487
2049,"Temp_High","york",4000851.2107585,19909904.8299586
2050,"Temp_High","york",4003007.20512295,19906844.6842685
2051,"Temp_High","york",4005163.1994874,19903784.5385784
2052,"Temp_High","york",4007319.19385185,19900724.3928883
2053,"Temp_High","york",4009475.1882163,19897664.2471982
2054,"Temp_High","york",4011631.18258074,19894604.1015081
2055,"Temp_High","york",4013787.1769452,19891543.955818
2056,"Temp_High","york",4015943.17130964,19888483.8101279
2057,"Temp_High","york",4018099.16567409,19885423.6644378
2058,"Temp_High","york",4020255.16003854,19882363.5187477
2059,"Temp_High","york",4022411.15440299,19879303.3730577
2060,"Temp_High","york",4024567.14876744,19876243.2273676
2061,"Temp_High","york",4026723.14313189,19873183.0816775
2062,"Temp_High","york",4028879.13749634,19870122.9359874
2063,"Temp_High","york",4031035.13186079,19867062.7902973
2064,"Temp_High","york",4033191.12622524,19864002.6446072
2065,"Temp_High","york",4035347.12058969,19860942.4989171
2066,"Temp_High","york",4037503.11495414,19857882.353227
2067,"Temp_High","york",4039659.10931858,19854822.2075369
2068,"Temp_High","york",4041815.10368304,19851762.0618468
2069,"Temp_High","york",4043971.09804748,19848701.9161567
2070,"Temp_High","york",4046127.09241193,19845641.7704666
2071,"Temp_High","york",4048283.08677638,19842581.6247765
2072,"Temp_High","york",4050439.08114083,19839521.4790864
2073,"Temp_High","york",4052595.07550528,19836461.3333963
2074,"Temp_High","york",4054751.06986973,19833401.1877062
2075,"Temp_High","york",4056907.06423418,19830341.0420161
2076,"Temp_High","york",4059063.05859863,19827280.896326
2077,"Temp_High","york",4061219.05296308,19824220.750636
2078,"Temp_High","york",4063375.04732753,19821160.6049459
2079,"Temp_High","york",4065531.04169197,19818100.4592558
2080,"Temp_High","york",4067687.03605642,19815040.3135657
2081,"Temp_High","york",4069843.03042088,19811980.1678756
2082,"Temp_High","york",4071999.02478532,19808920.0221855
2083,"Temp_High","york",4074155.01914977,19805859.8764954
2084,"Temp_High","york",4076311.01351422,19802799.7308053
2085,"Temp_High","york",4078467.00787867,19799739.5851152
2086,"Temp_High","york",4080623.00224312,19796679.4394251
2087,"Temp_High","york",4082778.99660757,19793619.293735
2088,"Temp_High","york",4084934.99097202,19790559.1480449
2089,"Temp_High","york",4087090.98533646,19787499.0023548
2090,"Temp_High","york",4089246.97970092,19784438.8566647
2091,"Temp_High","york",4091402.97406537,19781378.7109746
2092,"Temp_High","york",4093558.96842981,19778318.5652845
2093,"Temp_High","york",4095714.96279426,19775258.4195944
2094,"Temp_High","york",4097870.95715871,19772198.2739044
2095,"Temp_High","york",4100026.95152316,19769138.1282143
2096,"Temp_High","york",4102182.94588761,19766077.9825242
2097,"Temp_High","york",4104338.94025206,19763017.8368341
2098,"Temp_High","york",4106494.93461651,19759957.691144
2099,"Temp_High","york",4108650.92898096,19756897.5454539
2100,"Temp_High","york",4110806.92334541,19753837.3997638
2020,"SLR_Temp_Low","york",3948988.12196466,20012191.8482591
2021,"SLR_Temp_Low","york",3950736.76814457,20010848.5868073
2022,"SLR_Temp_Low","york",3951623.01363923,20007292.6039076
2023,"SLR_Temp_Low","york",3951646.85844864,20001523.8995599
2024,"SLR_Temp_Low","york",3950808.30257281,19993542.4737644
2025,"SLR_Temp_Low","york",3949107.34601172,19983348.3265209
2026,"SLR_Temp_Low","york",3946543.98876539,19970941.4578294
2027,"SLR_Temp_Low","york",3943118.2308338,19956321.8676901
2028,"SLR_Temp_Low","york",3938830.07221697,19939489.5561028
2029,"SLR_Temp_Low","york",3933679.51291489,19920444.5230676
2030,"SLR_Temp_Low","york",3927666.55292756,19899186.7685845
2031,"SLR_Temp_Low","york",3920791.19225498,19875716.2926534
2032,"SLR_Temp_Low","york",3913053.43089716,19850033.0952744
2033,"SLR_Temp_Low","york",3904453.26885408,19822137.1764475
2034,"SLR_Temp_Low","york",3894990.70612576,19792028.5361727
2035,"SLR_Temp_Low","york",3884665.74271218,19759707.17445
2036,"SLR_Temp_Low","york",3873478.37861336,19725173.0912793
2037,"SLR_Temp_Low","york",3861428.61382929,19688426.2866607
2038,"SLR_Temp_Low","york",3848516.44835997,19649466.7605941
