"Date","Time (GMT)","Highest","MHHW (ft)","MHW (ft)","MSL (ft)","MTL (ft)","MLW (ft)","MLLW (ft)","Lowest (ft)","Inf"
"1950/01/01","00:00","21.302","NaN","17.703","9.212","9.123","0.554","NaN","-2.498","0"
"1950/02/01","00:00","20.603","NaN","17.932","9.343","9.251","0.583","NaN","-1.999","0"
"1950/03/01","00:00","20.901","NaN","17.903","9.153","9.084","0.262","NaN","-2.996","0"
"1950/04/01","00:00","21.804","NaN","18.283","9.284","9.202","0.134","NaN","-3.397","0"
"1950/05/01","00:00","21.804","NaN","18.244","9.123","9.084","-0.066","NaN","-3.997","0"
"1950/06/01","00:00","21.603","NaN","18.254","9.313","9.274","0.291","NaN","-3.196","0"
"1950/07/01","00:00","20.901","NaN","18.172","9.222","9.163","0.143","NaN","-2.498","0"
"1950/08/01","00:00","20.403","NaN","18.221","9.294","9.212","0.212","NaN","-1.799","0"
"1950/09/01","00:00","21.502","NaN","18.382","9.402","9.333","0.281","NaN","-2.396","0"
"1950/10/01","00:00","22.302","NaN","18.342","9.543","9.494","0.652","NaN","-2.596","0"
"1950/11/01","00:00","22.404","NaN","18.493","9.802","9.714","0.934","NaN","-2.996","0"
"1950/12/01","00:00","22.703","NaN","18.493","9.753","9.671","0.852","NaN","-2.498","0"
"1951/01/01","00:00","22.204","NaN","18.191","9.353","9.274","0.344","NaN","-2.796","0"
"1951/02/01","00:00","21.702","NaN","18.221","9.284","9.182","0.143","NaN","-2.898","0"
"1951/03/01","00:00","21.203","NaN","18.454","9.553","9.432","0.403","NaN","-2.297","0"
"1951/04/01","00:00","21.003","NaN","18.401","9.432","9.363","0.324","NaN","-3.098","0"
"1951/05/01","00:00","22.102","NaN","18.474","9.514","9.441","0.403","NaN","-2.698","0"
"1951/06/01","00:00","22.004","NaN","18.411","9.573","9.402","0.393","NaN","-2.996","0"
"1951/07/01","00:00","22.004","NaN","18.172","9.412","9.323","0.481","NaN","-2.898","0"
"1951/08/01","00:00","21.902","NaN","18.201","9.441","9.382","0.554","NaN","-2.396","0"
"1951/09/01","00:00","21.102","NaN","18.342","9.573","9.484","0.632","NaN","-1.897","0"
"1951/10/01","00:00","21.502","NaN","18.434","9.543","9.471","0.524","NaN","-1.799","0"
"1951/11/01","00:00","21.603","NaN","18.392","9.622","9.563","0.734","NaN","-2.396","0"
"1951/12/01","00:00","22.204","NaN","18.493","9.523","9.451","0.422","NaN","-2.898","0"
"1952/01/01","00:00","22.302","NaN","18.444","9.402","9.343","0.232","NaN","-3.698","0"
"1952/02/01","00:00","22.004","NaN","18.474","9.573","9.504","0.534","NaN","-2.996","0"
"1952/03/01","00:00","21.203","NaN","18.542","9.514","9.432","0.324","NaN","-2.596","0"
"1952/04/01","00:00","20.403","NaN","18.313","9.382","9.343","0.383","NaN","-2.297","0"
"1952/05/01","00:00","20.803","NaN","18.392","9.684","9.592","0.793","NaN","-1.697","0"
"1952/06/01","00:00","21.603","NaN","18.434","9.553","9.471","0.511","NaN","-2.199","0"
"1952/07/01","00:00","21.302","NaN","18.201","9.353","9.274","0.344","NaN","-3.196","0"
"1952/08/01","00:00","21.603","NaN","18.182","9.373","9.284","0.383","NaN","-3.098","0"
"1952/09/01","00:00","21.403","NaN","18.332","9.422","9.313","0.301","NaN","-3.196","0"
"1952/10/01","00:00","21.403","NaN","18.382","9.373","9.373","0.363","NaN","-2.996","0"
"1952/11/01","00:00","21.203","NaN","18.342","9.461","9.382","0.413","NaN","-2.297","0"
"1952/12/01","00:00","20.803","NaN","18.411","9.622","9.573","0.721","NaN","-2.199","0"
"1953/01/01","00:00","22.102","NaN","18.434","9.684","9.602","0.764","NaN","-3.098","0"
"1953/02/01","00:00","23.103","NaN","18.234","9.422","9.353","0.472","NaN","-2.796","0"
"1953/03/01","00:00","22.102","NaN","18.352","9.461","9.412","0.472","NaN","-3.098","0"
"1953/04/01","00:00","22.204","NaN","18.562","9.612","9.543","0.534","NaN","-2.698","0"
"1953/05/01","00:00","21.302","NaN","18.483","9.563","9.471","0.462","NaN","-2.396","0"
"1953/06/01","00:00","20.501","NaN","18.411","9.432","9.353","0.301","NaN","-1.999","0"
"1953/07/01","00:00","21.102","NaN","18.474","9.353","9.284","0.091","NaN","-2.498","0"
"1953/08/01","00:00","21.702","NaN","18.454","9.432","9.343","0.242","NaN","-2.898","0"
"1953/09/01","00:00","21.702","NaN","18.572","9.461","9.363","0.153","NaN","-3.797","0"
"1953/10/01","00:00","22.204","NaN","18.303","9.412","9.313","0.314","NaN","-2.996","0"
"1953/11/01","00:00","21.603","NaN","18.401","9.484","9.412","0.422","NaN","-2.796","0"
"1953/12/01","00:00","21.302","NaN","18.332","9.553","9.484","0.632","NaN","-1.799","0"
"1954/01/01","00:00","21.302","NaN","18.211","9.514","9.451","0.691","NaN","-1.599","0"
"1954/02/01","00:00","22.004","NaN","18.401","9.484","9.451","0.491","NaN","-1.799","0"
"1954/03/01","00:00","21.502","NaN","18.382","9.523","9.451","0.524","NaN","-2.698","0"
"1954/04/01","00:00","21.702","NaN","18.372","9.284","9.231","0.104","NaN","-3.797","0"
"1954/05/01","00:00","22.204","NaN","18.782","9.602","9.533","0.271","NaN","-2.796","0"
"1954/06/01","00:00","22.004","NaN","18.562","9.471","9.412","0.271","NaN","-2.898","0"
"1954/07/01","00:00","20.701","NaN","18.523","9.504","9.402","0.271","NaN","-2.396","0"
"1954/08/01","00:00","20.803","NaN","18.421","9.484","9.402","0.393","NaN","-1.897","0"
"1954/09/01","00:00","21.702","NaN","18.621","9.461","9.363","0.104","NaN","-3.098","0"
"1954/10/01","00:00","22.404","NaN","18.474","9.484","9.402","0.334","NaN","-3.196","0"
"1954/11/01","00:00","21.902","NaN","18.403","9.441","9.363","0.324","NaN","-3.498","0"
"1954/12/01","00:00","22.801","NaN","18.592","9.553","9.451","0.314","NaN","-2.996","0"
"1955/01/01","00:00","21.902","NaN","18.723","9.671","9.582","0.452","NaN","-2.199","0"
"1955/02/01","00:00","21.902","NaN","18.474","9.304","9.222","-0.017","NaN","-2.498","0"
"1955/03/01","00:00","22.302","NaN","18.533","9.543","9.441","0.353","NaN","-2.698","0"
"1955/04/01","00:00","22.302","NaN","18.821","9.612","9.523","0.222","NaN","-2.796","0"
"1955/05/01","00:00","21.804","NaN","18.592","9.523","9.432","0.271","NaN","-3.397","0"
"1955/06/01","00:00","22.204","NaN","18.611","9.471","9.432","0.262","NaN","-2.996","0"
"1955/07/01","00:00","21.702","NaN","18.362","9.392","9.304","0.242","NaN","-2.996","0"
"1955/08/01","00:00","21.203","NaN","18.401","9.363","9.294","0.173","NaN","-2.596","0"
"1955/09/01","00:00","20.301","NaN","18.382","9.343","9.241","0.104","NaN","-1.799","0"
"1955/10/01","00:00","21.203","NaN","18.664","9.533","9.471","0.281","NaN","-2.297","0"
"1955/11/01","00:00","22.204","NaN","18.762","9.661","9.592","0.422","NaN","-3.698","0"
"1955/12/01","00:00","22.604","NaN","18.582","9.313","9.261","-0.057","NaN","-3.196","0"
"1956/01/01","00:00","22.204","NaN","18.923","9.582","9.514","0.114","NaN","-3.498","0"
"1956/02/01","00:00","21.902","NaN","18.513","9.422","9.333","0.143","NaN","-3.298","0"
"1956/03/01","00:00","20.901","NaN","18.631","9.533","9.432","0.242","NaN","-1.999","0"
"1956/04/01","00:00","21.203","NaN","18.684","9.632","9.553","0.422","NaN","-1.599","0"
"1956/05/01","00:00","21.403","NaN","18.444","9.543","9.451","0.472","NaN","-2.199","0"
"1956/06/01","00:00","22.102","NaN","18.644","9.582","9.514","0.373","NaN","-2.596","0"
"1956/07/01","00:00","22.302","NaN","18.752","9.602","9.494","0.242","NaN","-3.196","0"
"1956/08/01","00:00","22.204","NaN","18.841","9.694","9.563","0.281","NaN","-3.196","0"
"1956/09/01","00:00","21.603","NaN","18.733","9.582","9.484","0.242","NaN","-2.796","0"
"1956/10/01","00:00","21.502","NaN","18.782","9.553","9.484","0.183","NaN","-2.097","0"
"1956/11/01","00:00","20.803","NaN","18.763","9.684","9.612","0.462","NaN","-2.199","0"
"1956/12/01","00:00","21.702","NaN","18.562","9.582","9.514","0.462","NaN","-3.498","0"
"1957/01/01","00:00","22.102","NaN","18.372","9.422","9.343","0.314","NaN","-3.498","0"
"1957/02/01","00:00","22.204","NaN","18.503","9.432","9.392","0.281","NaN","-2.898","0"
"1957/03/01","00:00","22.102","NaN","18.762","9.602","9.573","0.373","NaN","-3.098","0"
"1957/04/01","00:00","21.603","NaN","18.572","9.422","9.412","0.252","NaN","-2.898","0"
"1957/05/01","00:00","21.003","NaN","18.713","9.622","9.543","0.363","NaN","-2.396","0"
"1957/06/01","00:00","21.902","NaN","18.733","9.632","9.533","0.314","NaN","-1.897","0"
"1958/10/01","00:00","22.102","NaN","18.792","9.582","9.543","0.301","NaN","-3.298","0"
"1958/11/01","00:00","22.502","NaN","18.752","9.694","9.602","0.462","NaN","-3.196","0"
"1958/12/01","00:00","22.102","NaN","18.552","9.413","9.323","0.091","NaN","-3.298","0"
"1959/01/01","00:00","21.702","NaN","18.884","9.553","9.484","0.081","NaN","-1.999","0"
"1959/02/01","00:00","21.502","NaN","18.572","9.294","9.231","-0.106","NaN","-2.596","0"
"1959/03/01","00:00","21.702","NaN","18.831","9.451","9.353","-0.119","NaN","-3.498","0"
"1959/04/01","00:00","22.502","NaN","18.893","9.493","9.412","-0.076","NaN","-3.597","0"
"1959/05/01","00:00","22.404","NaN","18.621","9.313","9.251","-0.119","NaN","-4.099","0"
"1959/06/01","00:00","22.302","NaN","18.703","9.504","9.373","0.042","NaN","-2.898","0"
"1959/07/01","00:00","21.804","NaN","18.411","9.323","9.241","0.071","NaN","-2.596","0"
"1959/08/01","00:00","21.102","NaN","18.621","9.494","9.412","0.193","NaN","-2.097","0"
"1959/09/01","00:00","20.301","NaN","18.552","9.412","9.323","0.091","NaN","-2.097","0"
"1959/10/01","00:00","21.502","NaN","18.913","9.543","9.494","0.061","NaN","-2.698","0"
"1959/11/01","00:00","22.703","NaN","18.802","9.484","9.392","-0.027","NaN","-3.098","0"
"1959/12/01","00:00","23.103","NaN","19.103","9.651","9.582","0.061","NaN","-3.498","0"
"1960/01/01","00:00","22.102","NaN","18.972","9.582","9.533","0.091","NaN","-2.996","0"
"1960/02/01","00:00","22.004","NaN","19.074","9.852","9.763","0.452","NaN","-2.297","0"
"1960/03/01","00:00","21.203","NaN","19.084","9.822","9.714","0.334","NaN","-1.999","0"
"1960/04/01","00:00","21.603","NaN","18.953","9.694","9.632","0.301","NaN","-2.898","0"
"1960/05/01","00:00","22.302","NaN","18.762","9.724","9.632","0.501","NaN","-2.996","0"
"1960/06/01","00:00","22.404","NaN","18.884","9.733","9.651","0.413","NaN","-2.297","0"
"1960/07/01","00:00","NaN","NaN","18.752","9.533","9.432","0.114","NaN","NaN","0"
"1960/08/01","00:00","22.302","NaN","18.903","9.573","9.504","0.104","NaN","-2.996","0"
"1960/09/01","00:00","21.702","NaN","18.772","9.504","9.363","-0.047","NaN","-2.396","0"
"1960/10/01","00:00","21.302","NaN","18.854","9.553","9.514","0.183","NaN","-2.097","0"
"1960/11/01","00:00","21.603","NaN","18.713","9.553","9.451","0.203","NaN","-2.297","0"
"1960/12/01","00:00","22.604","NaN","18.684","9.353","9.353","0.032","NaN","-3.498","0"
"1961/01/01","00:00","22.703","NaN","18.713","9.471","9.412","0.114","NaN","-3.797","0"
"1961/02/01","00:00","21.902","NaN","18.913","9.573","9.514","0.114","NaN","-3.698","0"
"1961/03/01","00:00","22.102","NaN","18.913","9.763","9.553","0.203","NaN","-2.996","0"
"1961/04/01","00:00","21.603","NaN","19.074","9.914","9.763","0.452","NaN","-2.097","0"
"1961/05/01","00:00","NaN","NaN","19.041","9.714","9.651","0.262","NaN","NaN","0"
"1961/06/01","00:00","NaN","NaN","19.074","9.651","9.592","0.114","NaN","NaN","0"
"1961/07/01","00:00","22.204","NaN","18.962","9.602","9.392","-0.188","NaN","-2.996","0"
"1961/08/01","00:00","22.102","NaN","18.792","9.422","9.333","-0.119","NaN","-3.196","0"
"1961/09/01","00:00","NaN","NaN","18.913","9.573","9.514","0.114","NaN","NaN","0"
"1961/10/01","00:00","22.204","NaN","18.864","9.753","9.612","0.353","NaN","-2.297","0"
"1961/11/01","00:00","21.702","NaN","19.002","9.832","9.753","0.511","NaN","-1.497","0"
"1961/12/01","00:00","21.203","NaN","18.733","9.704","9.671","0.603","NaN","-1.799","0"
"1962/01/01","00:00","22.604","NaN","18.382","9.313","9.294","0.212","NaN","-2.596","0"
"1962/02/01","00:00","22.703","NaN","18.602","9.343","9.313","0.032","NaN","-2.898","0"
"1962/03/01","00:00","22.204","NaN","18.884","9.694","9.553","0.212","NaN","-2.796","0"
"1962/04/01","00:00","21.702","NaN","18.841","9.514","9.412","-0.007","NaN","-3.298","0"
"1962/05/01","00:00","21.902","NaN","18.874","9.484","9.373","-0.129","NaN","-2.698","0"
"1962/06/01","00:00","21.302","NaN","18.821","9.543","9.494","0.153","NaN","-2.297","0"
"1962/07/01","00:00","21.203","NaN","18.831","9.582","9.514","0.193","NaN","-2.199","0"
"1962/08/01","00:00","21.502","NaN","18.493","9.441","9.382","0.271","NaN","-2.698","0"
"1962/09/01","00:00","22.004","NaN","18.582","9.441","9.373","0.163","NaN","-2.898","0"
"1962/10/01","00:00","22.703","NaN","18.874","9.671","9.612","0.344","NaN","-3.397","0"
"1962/11/01","00:00","22.502","NaN","18.713","9.602","9.471","0.222","NaN","-2.898","0"
"1962/12/01","00:00","22.703","NaN","18.943","9.694","9.612","0.271","NaN","-2.498","0"
"1963/01/01","00:00","23.201","NaN","18.864","9.533","9.441","0.022","NaN","-2.996","0"
"1963/02/01","00:00","NaN","NaN","NaN","9.202","NaN","NaN","NaN","NaN","0"
"1963/03/01","00:00","NaN","NaN","NaN","9.402","NaN","NaN","NaN","NaN","0"
"1963/04/01","00:00","NaN","NaN","NaN","9.461","NaN","NaN","NaN","NaN","0"
"1963/05/01","00:00","NaN","NaN","NaN","9.343","NaN","NaN","NaN","NaN","0"
"1963/06/01","00:00","NaN","NaN","NaN","9.504","NaN","NaN","NaN","NaN","0"
"1963/07/01","00:00","NaN","NaN","NaN","9.441","NaN","NaN","NaN","NaN","0"
"1963/08/01","00:00","NaN","NaN","NaN","9.504","NaN","NaN","NaN","NaN","0"
"1963/09/01","00:00","20.701","NaN","18.254","9.251","9.172","0.091","NaN","-3.098","0"
"1963/10/01","00:00","21.804","NaN","18.674","9.484","9.422","0.183","NaN","-2.996","0"
"1963/11/01","00:00","23.001","NaN","19.051","9.763","9.642","0.222","NaN","-3.298","0"
"1963/12/01","00:00","22.204","NaN","18.733","9.412","9.343","-0.057","NaN","-4.099","0"
"1964/01/01","00:00","21.102","NaN","18.752","9.484","9.412","0.081","NaN","-2.698","0"
"1964/02/01","00:00","21.203","NaN","18.723","9.612","9.533","0.344","NaN","-2.297","0"
"1964/03/01","00:00","21.502","NaN","18.762","9.661","9.582","0.403","NaN","-1.799","0"
"1964/04/01","00:00","21.203","NaN","18.332","9.261","9.182","0.032","NaN","-3.498","0"
"1964/05/01","00:00","22.102","NaN","18.533","9.602","9.523","0.511","NaN","-2.898","0"
"1964/06/01","00:00","22.604","NaN","18.884","9.802","9.714","0.544","NaN","-2.698","0"
"1964/07/01","00:00","22.102","NaN","18.831","9.714","9.612","0.393","NaN","-2.698","0"
"1964/08/01","00:00","21.804","NaN","18.831","9.642","9.514","0.193","NaN","-2.596","0"
"1964/09/01","00:00","21.203","NaN","18.664","9.402","9.294","-0.066","NaN","-2.199","0"
"1964/10/01","00:00","21.702","NaN","18.762","9.553","9.471","0.183","NaN","-2.199","0"
"1964/11/01","00:00","22.801","NaN","18.723","9.684","9.612","0.501","NaN","-2.596","0"
"1964/12/01","00:00","22.102","NaN","18.474","9.422","9.323","0.173","NaN","-3.397","0"
"1965/01/01","00:00","22.502","NaN","18.493","9.671","9.533","0.573","NaN","-3.498","0"
"1965/02/01","00:00","21.804","NaN","18.464","9.523","9.432","0.413","NaN","-2.996","0"
"1965/03/01","00:00","21.203","NaN","18.401","9.451","9.353","0.291","NaN","-2.297","0"
"1965/04/01","00:00","21.102","NaN","18.582","9.694","9.533","0.481","NaN","-1.297","0"
"1965/05/01","00:00","21.603","NaN","18.684","9.733","9.592","0.491","NaN","-1.897","0"
"1965/06/01","00:00","21.902","NaN","18.713","9.724","9.563","0.413","NaN","-2.199","0"
"1965/07/01","00:00","22.204","NaN","18.792","9.651","9.504","0.212","NaN","-2.898","0"
"1965/08/01","00:00","22.004","NaN","18.621","9.563","9.392","0.163","NaN","-2.596","0"
"1965/09/01","00:00","21.804","NaN","18.503","9.632","9.451","0.413","NaN","-2.097","0"
"1965/10/01","00:00","21.902","NaN","18.582","9.881","9.694","0.803","NaN","-1.599","0"
"1965/11/01","00:00","21.203","NaN","18.542","9.863","9.714","0.882","NaN","-1.497","0"
"1965/12/01","00:00","21.302","NaN","18.352","9.753","9.592","0.842","NaN","-1.999","0"
"1966/01/01","00:00","22.703","NaN","18.772","10.022","9.881","0.983","NaN","-1.897","0"
"1966/02/01","00:00","22.502","NaN","18.802","9.724","9.582","0.363","NaN","-3.196","0"
"1966/03/01","00:00","22.604","NaN","18.703","9.812","9.661","0.623","NaN","-3.098","0"
"1966/04/01","00:00","22.102","NaN","18.664","9.661","9.553","0.442","NaN","-2.596","0"
"1966/05/01","00:00","21.702","NaN","18.893","9.832","9.704","0.524","NaN","-2.396","0"
"1966/06/01","00:00","20.901","NaN","18.713","9.661","9.563","0.422","NaN","-1.897","0"
"1966/07/01","00:00","22.004","NaN","18.884","9.904","9.783","0.672","NaN","-2.097","0"
"1966/08/01","00:00","22.204","NaN","18.454","9.441","9.432","0.413","NaN","-2.698","0"
"1966/09/01","00:00","22.604","NaN","18.923","9.871","9.802","0.691","NaN","-2.698","0"
"1966/10/01","00:00","21.603","NaN","18.483","9.504","9.461","0.452","NaN","-3.196","0"
"1966/11/01","00:00","21.603","NaN","18.454","9.533","9.441","0.422","NaN","-3.098","0"
"1966/12/01","00:00","21.403","NaN","18.401","9.592","9.484","0.563","NaN","-2.199","0"
"1967/01/01","00:00","22.801","NaN","18.733","9.661","9.592","0.462","NaN","-1.799","0"
"1967/02/01","00:00","21.902","NaN","18.523","9.622","9.553","0.583","NaN","-2.898","0"
"1967/03/01","00:00","22.302","NaN","18.644","9.592","9.533","0.413","NaN","-2.996","0"
"1967/04/01","00:00","22.502","NaN","18.621","9.743","9.651","0.682","NaN","-3.098","0"
"1967/05/01","00:00","21.702","NaN","18.713","9.704","9.582","0.452","NaN","-3.397","0"
"1967/06/01","00:00","21.603","NaN","18.654","9.651","9.533","0.413","NaN","-1.999","0"
"1967/07/01","00:00","20.701","NaN","18.684","9.894","9.773","0.872","NaN","-1.297","0"
"1967/08/01","00:00","20.803","NaN","18.264","9.484","9.392","0.534","NaN","-1.999","0"
"1967/09/01","00:00","21.403","NaN","18.503","9.612","9.553","0.593","NaN","-2.498","0"
"1967/10/01","00:00","22.204","NaN","18.611","9.602","9.553","0.481","NaN","-2.596","0"
"1967/11/01","00:00","22.801","NaN","18.762","9.773","9.704","0.642","NaN","-2.698","0"
"1967/12/01","00:00","22.502","NaN","18.792","9.733","9.661","0.524","NaN","-2.796","0"
"1968/01/01","00:00","21.102","NaN","18.444","9.563","9.494","0.534","NaN","-2.396","0"
"1968/02/01","00:00","21.302","NaN","18.562","9.783","9.704","0.832","NaN","-1.497","0"
"1968/03/01","00:00","21.502","NaN","18.762","9.773","9.714","0.652","NaN","-2.898","0"
"1968/04/01","00:00","21.702","NaN","18.001","9.192","9.113","0.212","NaN","-3.597","0"
"1968/05/01","00:00","22.004","NaN","18.411","9.592","9.514","0.613","NaN","-3.397","0"
"1968/06/01","00:00","21.603","NaN","18.382","9.461","9.382","0.373","NaN","-3.298","0"
"1968/07/01","00:00","21.702","NaN","18.743","9.812","9.714","0.672","NaN","-2.396","0"
"1968/08/01","00:00","21.502","NaN","18.821","9.934","9.832","0.832","NaN","-1.497","0"
"1968/09/01","00:00","21.302","NaN","18.523","9.651","9.543","0.554","NaN","-1.599","0"
"1968/10/01","00:00","22.102","NaN","18.592","9.792","9.694","0.793","NaN","-2.097","0"
"1968/11/01","00:00","22.703","NaN","18.854","9.973","9.871","0.882","NaN","-2.796","0"
"1968/12/01","00:00","23.401","NaN","19.084","10.222","10.143","1.203","NaN","-2.199","0"
"1969/01/01","00:00","NaN","NaN","18.664","9.894","9.812","0.964","NaN","NaN","0"
"1969/02/01","00:00","21.302","NaN","18.382","9.523","9.422","0.452","NaN","-2.996","0"
"1969/03/01","00:00","20.803","NaN","18.401","9.471","9.402","0.393","NaN","-1.999","0"
"1969/04/01","00:00","NaN","NaN","18.631","9.651","9.553","0.481","NaN","NaN","0"
"1969/05/01","00:00","21.902","NaN","18.893","9.822","9.753","0.603","NaN","-1.999","0"
"1969/06/01","00:00","22.204","NaN","18.874","9.773","9.694","0.501","NaN","-2.698","0"
"1969/07/01","00:00","NaN","NaN","18.703","9.573","9.471","0.242","NaN","NaN","0"
"1969/08/01","00:00","21.702","NaN","18.752","9.612","9.543","0.334","NaN","-2.698","0"
"1969/09/01","00:00","21.203","NaN","18.421","9.533","9.451","0.472","NaN","-1.697","0"
"1969/10/01","00:00","21.003","NaN","18.352","9.661","9.582","0.803","NaN","-1.999","0"
"1969/11/01","00:00","22.404","NaN","18.703","10.002","9.924","1.131","NaN","-1.297","0"
"1969/12/01","00:00","22.404","NaN","18.733","10.032","9.963","1.193","NaN","-2.199","0"
"1970/01/01","00:00","NaN","NaN","18.752","9.914","9.812","0.872","NaN","NaN","6"
"1970/02/01","00:00","NaN","NaN","18.792","9.812","9.714","0.632","NaN","NaN","6"
"1970/03/01","00:00","23.044","NaN","18.841","9.983","9.881","0.921","NaN","-2.248","0"
"1970/04/01","00:00","21.613","NaN","18.874","9.914","9.773","0.672","NaN","-2.527","0"
"1970/05/01","00:00","21.154","NaN","18.772","9.773","9.671","0.583","NaN","-1.556","0"
"1970/06/01","00:00","21.521","NaN","18.821","9.871","9.773","0.711","NaN","-1.966","0"
"1970/07/01","00:00","22.233","NaN","18.582","9.733","9.642","0.701","NaN","-2.337","0"
"1970/08/01","00:00","22.732","NaN","18.772","9.894","9.783","0.764","NaN","-2.517","0"
"1970/09/01","00:00","21.663","NaN","18.592","9.753","9.651","0.701","NaN","-2.967","0"
"1970/10/01","00:00","22.023","NaN","18.513","9.671","9.582","0.652","NaN","-2.488","0"
"1970/11/01","00:00","21.731","NaN","18.752","9.953","9.871","0.983","NaN","-1.756","0"
"1970/12/01","00:00","21.784","NaN","18.913","10.091","10.032","1.154","NaN","-1.517","0"
"1971/01/01","00:00","22.742","NaN","18.923","9.943","9.881","0.842","NaN","-1.809","0"
"1971/02/01","00:00","22.581","NaN","18.664","9.714","9.632","0.593","NaN","-2.757","0"
"1971/03/01","00:00","22.302","NaN","19.002","9.852","9.773","0.544","NaN","-3.118","0"
"1971/04/01","00:00","22.571","NaN","18.811","9.842","9.753","0.691","NaN","-2.557","0"
"1971/05/01","00:00","21.512","NaN","18.684","9.842","9.753","0.813","NaN","-2.048","0"
"1971/06/01","00:00","20.901","NaN","18.674","9.802","9.714","0.744","NaN","-1.267","0"
"1971/07/01","00:00","20.823","NaN","18.421","9.642","9.543","0.652","NaN","-1.668","0"
"1971/08/01","00:00","21.922","NaN","18.392","9.671","9.563","0.721","NaN","-2.078","0"
"1971/09/01","00:00","21.643","NaN","18.592","9.684","9.582","0.563","NaN","-2.737","0"
"1971/10/01","00:00","22.853","NaN","18.854","9.832","9.733","0.613","NaN","-2.737","0"
"1971/11/01","00:00","22.834","NaN","18.874","10.032","9.904","0.934","NaN","-2.366","0"
"1971/12/01","00:00","21.443","NaN","18.513","9.743","9.632","0.754","NaN","-2.268","0"
"1972/01/01","00:00","21.013","NaN","18.552","9.724","9.622","0.691","NaN","-1.766","6"
"1972/02/01","00:00","NaN","NaN","18.684","9.881","9.792","0.901","NaN","NaN","6"
"1972/03/01","00:00","NaN","NaN","18.654","9.812","9.743","0.832","NaN","NaN","6"
"1972/04/01","00:00","NaN","NaN","18.611","9.852","9.743","0.872","NaN","NaN","6"
"1972/05/01","00:00","NaN","NaN","18.592","9.861","9.773","0.954","NaN","NaN","6"
"1972/06/01","00:00","NaN","NaN","18.674","9.881","9.792","0.892","NaN","NaN","6"
"1972/07/01","00:00","NaN","NaN","18.674","9.763","9.661","0.642","NaN","NaN","5"
"1972/08/01","00:00","20.892","NaN","18.854","9.904","9.812","0.773","NaN","-1.438","0"
"1972/09/01","00:00","21.364","NaN","18.913","9.934","9.832","0.754","NaN","-2.297","6"
"1972/10/01","00:00","22.283","NaN","18.733","9.671","9.582","0.422","NaN","-2.806","6"
"1972/11/01","00:00","22.643","NaN","18.831","9.861","9.753","0.672","NaN","-3.088","0"
"1972/12/01","00:00","22.791","NaN","18.733","9.852","9.753","0.773","NaN","-2.288","0"
"1973/01/01","00:00","22.762","NaN","18.552","9.802","9.724","0.882","NaN","-2.176","0"
"1973/02/01","00:00","21.154","NaN","18.611","9.642","9.563","0.511","NaN","-1.858","0"
"1973/03/01","00:00","21.833","NaN","18.684","9.733","9.661","0.632","NaN","-1.848","0"
"1973/04/01","00:00","22.703","NaN","19.074","9.822","9.812","0.554","NaN","-1.887","0"
"1973/05/01","00:00","22.414","NaN","18.992","9.684","9.612","0.222","NaN","-2.639","0"
"1973/06/01","00:00","22.132","NaN","18.723","9.553","9.412","0.104","NaN","-2.786","0"
"1973/07/01","00:00","22.063","NaN","18.972","9.651","9.543","0.104","NaN","-3.259","0"
"1973/08/01","00:00","20.682","NaN","18.893","9.724","9.632","0.373","NaN","-1.966","0"
"1973/09/01","00:00","21.433","NaN","18.654","9.592","9.504","0.363","NaN","-2.498","0"
"1973/10/01","00:00","21.252","NaN","18.421","9.592","9.484","0.534","NaN","-1.497","0"
"1973/11/01","00:00","21.653","NaN","18.474","9.514","9.422","0.363","NaN","-2.849","0"
"1973/12/01","00:00","22.453","NaN","18.483","9.514","9.412","0.344","NaN","-2.816","0"
"1974/01/01","00:00","22.342","NaN","18.664","9.622","9.533","0.393","NaN","-3.498","0"
"1974/02/01","00:00","22.663","NaN","18.582","9.471","9.392","0.203","NaN","-2.947","0"
"1974/03/01","00:00","21.712","NaN","18.693","9.563","9.461","0.222","NaN","-3.118","0"
"1974/04/01","00:00","21.603","NaN","18.884","9.661","9.563","0.232","NaN","-2.238","0"
"1974/05/01","00:00","21.574","NaN","18.811","9.642","9.504","0.193","NaN","-1.927","0"
"1974/06/01","00:00","NaN","NaN","18.903","9.704","9.602","0.301","NaN","NaN","5"
"1974/07/01","00:00","22.194","NaN","18.802","9.783","9.622","0.432","NaN","-2.947","0"
"1974/08/01","00:00","21.853","NaN","18.611","9.582","9.461","0.314","NaN","-3.078","6"
"1974/09/01","00:00","21.761","NaN","18.621","9.461","9.373","0.124","NaN","-2.829","0"
"1974/10/01","00:00","21.302","NaN","18.303","9.323","9.222","0.134","NaN","-2.776","0"
"1974/11/01","00:00","21.873","NaN","18.743","9.602","9.582","0.422","NaN","-2.058","0"
"1974/12/01","00:00","NaN","NaN","18.713","9.563","9.461","0.212","NaN","NaN","5"
"1975/01/01","00:00","NaN","NaN","18.713","9.504","9.422","0.134","NaN","NaN","6"
"1975/02/01","00:00","NaN","NaN","18.713","9.642","9.563","0.413","NaN","NaN","6"
"1975/03/01","00:00","NaN","NaN","19.021","9.724","9.642","0.271","NaN","NaN","6"
"1975/04/01","00:00","22.171","NaN","19.113","9.842","9.763","0.413","NaN","-2.786","0"
"1975/05/01","00:00","21.564","NaN","18.893","9.763","9.684","0.462","NaN","-1.907","0"
